ID,x,y,z,leftCentralRightRadiiAverage,centralRadiiAverageOf1Radii
67,532537.507,5.68514437e6,0.0,0.0,0.0
66,532546.988,5.684944608e6,0.0,0.0,5000.0
65,532548.473,5.684744627e6,0.0,5000.0,5000.0
64,532541.96,5.684544747e6,0.0,5000.0,5001.0
63,532527.46,5.684345286e6,0.0,0.0,4999.0
62,532504.994,5.684146566e6,0.0,0.0,0.0
